,likert_5_options_0,likert_5_options_1,likert_5_options_2,likert_5_options_3,likert_5_options_4,likert_5_options_5,likert_5_options_6,likert_5_options_7,likert_5_options_8,likert_5_options_9,likert_5_options_10,likert_5_options_11,likert_5_options_12,likert_5_options_13,likert_5_options_14,likert_5_options_15,likert_5_options_16,likert_5_options_17,likert_5_options_18,likert_5_options_19,likert_5_options_20,likert_5_options_21,likert_5_options_22,likert_5_options_23,likert_5_options_24,likert_5_options_25,likert_5_options_26,likert_5_options_27,likert_5_options_28,likert_5_options_29,likert_5_options_30,likert_5_options_31,likert_5_options_32,likert_5_options_33,likert_5_options_34,likert_5_options_35,likert_5_options_36,likert_5_options_37,likert_5_options_38,likert_5_options_39,likert_7_options_0,likert_7_options_1,likert_7_options_2,likert_7_options_3,likert_7_options_4,likert_7_options_5,likert_7_options_6,likert_7_options_7,likert_7_options_8,likert_7_options_9,likert_2_options_0,likert_2_options_1,likert_2_options_2,likert_2_options_3,likert_2_options_4,likert_2_options_5,likert_2_options_6,likert_2_options_7,likert_2_options_8,likert_2_options_9,target
623,4,3,2,5,5,3,1,5,1,2,1,5,3,1,3,1,4,5,5,2,4,3,4,1,5,3,5,2,2,2,5,3,1,5,5,3,2,5,1,3,1,1,2,5,2,6,3,5,4,2,1,0,0,0,0,0,0,0,0,0,1
624,5,4,3,3,5,5,3,5,5,3,1,5,3,1,3,3,4,3,2,4,1,3,3,4,2,1,5,4,2,5,4,1,1,3,4,1,1,2,5,1,1,4,2,5,4,2,3,5,1,6,0,0,0,0,0,0,0,0,0,0,0
625,3,4,3,2,1,3,5,1,5,3,3,1,1,2,2,1,4,4,2,2,3,3,3,1,1,3,1,4,1,2,5,5,2,5,1,4,5,1,4,2,2,3,6,1,5,7,2,5,1,3,1,0,0,0,0,0,1,0,0,0,1
626,5,5,2,1,2,2,3,2,1,2,4,3,2,5,2,1,2,4,1,4,4,3,3,2,3,1,5,4,2,1,2,5,1,4,1,5,3,5,1,1,3,1,5,5,4,3,7,7,5,1,0,0,0,0,0,0,0,1,0,0,0
627,5,5,2,5,2,1,1,5,1,3,1,4,3,2,3,5,5,1,3,3,2,3,3,4,4,1,1,4,4,2,1,1,1,1,4,3,2,5,5,5,3,5,2,1,1,2,5,7,6,5,0,0,0,0,0,0,0,0,1,0,0
628,2,2,2,1,1,3,5,4,1,4,5,3,3,5,4,5,2,4,2,1,2,3,3,4,1,4,5,2,2,2,2,1,1,1,5,5,1,5,1,3,3,1,3,7,1,2,7,7,1,4,0,0,0,0,0,1,0,0,0,0,0
629,1,5,3,1,2,4,3,4,5,1,4,4,3,5,3,3,4,5,5,2,2,3,4,2,3,1,4,4,2,2,5,1,5,5,3,3,5,1,1,5,2,6,3,5,2,3,5,6,5,6,1,0,0,0,0,0,0,0,0,1,1
630,2,1,2,5,2,2,3,5,5,1,5,4,3,5,3,1,1,2,4,2,2,3,1,2,5,1,1,4,4,2,4,5,4,5,1,1,1,1,1,5,2,2,3,5,2,7,2,7,5,1,0,1,0,0,0,0,0,0,0,0,0
631,4,4,2,5,5,3,5,5,5,3,1,1,3,5,2,1,4,5,3,2,2,3,5,2,1,1,2,4,3,1,2,2,1,5,5,1,1,5,1,1,1,4,2,7,5,6,4,2,1,3,0,0,0,0,1,0,0,1,0,0,0
632,3,1,2,3,2,1,4,4,5,1,2,4,3,5,2,1,2,4,3,3,2,5,3,1,5,1,4,4,2,5,3,1,1,5,1,5,5,2,1,1,5,5,2,7,6,3,6,7,7,2,0,0,0,1,0,0,0,0,0,0,0
633,1,4,2,5,1,5,5,1,1,4,1,4,3,5,2,1,2,4,5,1,4,5,1,5,1,1,1,4,2,2,1,5,5,5,1,1,1,4,4,1,3,5,1,5,2,1,3,7,5,2,0,0,0,0,0,0,0,0,0,0,0
634,1,1,5,5,2,4,4,2,3,3,5,4,2,5,3,1,4,4,5,2,2,5,4,2,5,4,1,4,2,2,2,3,4,1,1,1,5,1,4,4,1,1,5,7,2,2,3,7,5,4,0,0,0,0,0,0,1,0,0,0,0
635,4,5,1,5,2,3,4,5,5,4,5,4,3,1,3,1,2,2,2,1,1,5,3,1,1,1,4,4,1,2,4,4,1,4,1,4,5,5,2,4,5,4,2,3,7,3,7,7,1,4,0,0,0,0,0,0,0,0,0,0,1
636,1,4,5,4,5,3,5,1,1,3,1,5,3,1,4,1,4,4,3,4,3,3,3,4,2,5,3,4,2,2,1,4,1,1,1,1,5,1,5,1,5,2,3,5,2,5,3,4,1,6,0,0,0,0,0,0,0,0,1,0,1
637,1,4,3,5,1,3,3,5,5,3,3,1,2,5,2,5,4,1,2,1,2,3,3,5,5,1,5,4,2,1,5,1,1,5,3,2,5,5,1,1,7,5,3,5,5,2,3,5,6,2,0,0,0,1,0,0,1,0,0,0,1
638,4,4,3,5,1,5,4,2,5,2,5,1,3,4,3,2,4,5,3,2,2,3,3,4,5,4,5,4,4,2,1,1,5,1,1,1,5,1,5,1,4,4,7,7,1,7,1,5,2,3,0,0,0,0,0,0,0,0,0,0,0
639,4,4,5,3,2,5,3,4,5,2,1,4,3,1,4,4,1,2,2,2,5,1,1,4,5,1,3,4,2,5,2,2,5,4,3,5,2,1,4,5,5,1,3,2,2,3,3,4,5,1,0,0,0,0,0,0,0,0,0,1,0
640,4,1,2,4,2,1,5,2,1,3,3,5,3,2,1,1,4,4,2,5,2,2,3,1,2,1,1,4,3,2,5,1,3,1,3,5,5,1,1,5,3,4,3,5,2,4,7,6,4,7,1,0,0,0,0,0,0,0,0,0,0
641,4,1,5,5,1,3,3,5,1,3,1,4,3,3,4,3,2,2,2,2,4,3,3,2,4,4,1,4,2,2,4,5,5,4,1,2,1,2,2,4,3,4,3,5,2,3,3,4,5,1,0,1,0,0,0,0,0,0,0,0,0
642,5,1,3,5,5,3,3,2,5,2,1,2,3,1,3,1,2,2,2,2,2,2,4,2,5,5,1,4,2,2,5,3,3,5,5,5,2,1,5,5,7,6,7,5,2,1,5,4,1,4,0,0,0,1,0,0,0,0,0,1,1
643,1,1,2,5,2,4,3,2,5,2,5,5,3,1,2,4,5,1,3,4,1,5,3,4,4,1,5,4,2,3,5,1,5,4,1,1,5,2,5,1,4,4,3,1,2,7,7,2,2,6,1,0,1,0,0,0,0,0,0,0,1
644,2,5,3,5,5,1,5,2,2,1,1,5,3,5,2,1,5,1,5,2,2,5,4,1,1,5,5,4,2,1,4,3,5,1,5,1,5,1,1,4,5,4,2,5,5,1,1,7,1,3,0,0,0,0,0,0,0,0,0,0,1
645,1,1,2,1,1,3,2,4,5,3,1,5,3,5,5,1,2,4,4,5,1,3,3,4,5,1,5,4,2,2,1,5,1,5,1,5,5,3,1,5,5,1,2,6,5,3,5,4,5,4,0,0,0,0,0,0,1,0,0,0,0
646,3,4,3,5,5,1,2,5,5,1,5,4,3,1,2,5,4,1,1,3,4,3,3,4,5,4,5,4,3,1,5,4,1,3,5,1,3,5,1,1,2,4,2,5,6,2,3,1,1,6,0,0,0,0,1,0,0,0,0,0,1
647,1,4,1,1,2,1,3,2,5,2,5,5,3,5,2,1,4,2,3,2,1,1,3,2,1,1,1,4,2,2,5,5,1,3,1,1,3,4,1,1,1,4,3,7,1,7,3,2,1,3,0,0,0,0,0,0,0,0,0,0,1
648,1,4,2,1,2,4,5,5,5,1,4,1,3,1,3,1,4,4,2,4,2,2,3,4,4,1,1,4,2,2,5,1,4,1,3,1,1,1,1,5,1,6,5,4,2,7,3,7,5,3,0,0,0,0,0,0,0,0,0,0,0
649,1,1,1,3,2,1,3,5,5,3,4,1,3,5,1,1,5,5,3,5,2,5,3,5,5,3,5,4,2,2,2,1,1,1,5,1,5,2,1,5,4,6,1,7,1,2,3,7,1,3,0,0,0,0,0,0,1,0,0,1,0
650,2,4,3,1,2,5,3,2,5,4,1,1,3,5,1,4,4,1,2,2,2,3,3,4,5,1,1,4,2,2,4,1,5,1,5,1,5,4,5,4,7,1,7,5,6,5,3,7,1,3,0,0,0,0,1,0,1,0,0,0,1
651,1,1,2,5,5,3,3,4,5,4,4,4,3,5,5,1,4,5,2,2,3,3,3,4,5,1,1,5,3,1,1,2,5,1,1,1,1,1,5,5,3,4,3,4,2,7,5,7,1,3,0,0,0,0,0,0,0,0,0,0,0
652,5,4,2,3,5,1,5,2,5,4,3,1,1,5,2,4,2,5,1,5,2,3,3,1,1,4,4,4,4,3,2,5,1,5,1,5,3,1,3,5,3,1,3,5,2,2,7,6,1,4,0,0,0,0,0,0,0,0,0,0,0
653,2,2,3,1,5,3,3,2,5,3,2,5,3,1,4,1,5,4,1,3,2,3,3,5,1,1,1,2,2,2,1,5,1,1,1,2,2,5,5,1,3,6,5,7,1,2,7,4,1,3,0,0,0,0,0,0,0,1,0,0,1
654,1,5,4,5,5,2,5,2,1,1,1,4,2,1,3,1,2,4,4,5,2,5,3,5,4,5,5,4,1,4,1,1,4,1,3,1,1,4,1,3,1,6,3,7,5,3,7,5,2,6,0,0,0,0,0,0,0,0,0,0,0
655,1,3,5,1,2,3,3,2,5,2,4,4,3,1,1,3,2,2,5,4,2,3,3,4,5,4,1,2,2,1,1,1,1,1,1,2,1,1,2,5,2,1,2,7,5,3,3,2,6,2,0,0,0,0,0,0,0,0,0,1,0
656,1,4,2,5,5,2,4,5,5,3,5,5,5,1,2,3,2,2,2,5,2,3,3,4,5,1,1,4,2,2,5,1,5,1,5,1,2,5,2,5,1,6,3,7,2,2,2,2,6,7,0,0,0,0,1,0,0,0,0,1,1
657,1,1,5,5,5,3,3,1,1,5,4,4,3,1,2,1,4,1,3,1,3,3,3,2,5,1,1,4,2,4,1,5,4,5,5,1,5,5,1,2,5,6,2,1,2,1,5,1,1,3,0,1,0,0,1,0,0,1,0,0,0
658,4,1,5,3,5,4,5,2,5,5,3,4,5,1,4,4,5,2,3,2,1,5,1,2,5,1,5,4,1,4,1,1,1,1,5,1,1,1,4,2,3,5,2,1,2,1,4,5,5,3,0,0,0,0,0,0,0,0,0,0,0
659,3,5,3,4,2,3,5,4,1,3,5,4,2,1,3,3,2,4,3,5,4,3,2,2,4,5,1,5,4,2,5,1,2,1,3,2,5,4,1,5,4,2,2,5,7,2,3,7,5,2,0,0,0,0,0,0,0,0,0,0,1
660,2,4,3,5,5,2,3,2,5,1,4,5,3,2,1,2,4,2,3,4,2,3,4,4,5,4,4,4,2,5,1,1,1,1,4,1,1,1,1,5,3,1,3,5,5,2,4,4,5,3,0,0,0,0,0,0,0,0,0,0,0
661,3,4,2,5,5,3,1,2,5,2,1,4,3,1,1,1,4,2,2,4,2,5,3,2,1,5,5,4,2,5,1,5,4,4,1,2,4,4,3,5,1,3,2,5,2,5,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0
662,1,4,2,5,5,3,4,4,5,3,5,5,3,2,4,4,4,4,5,3,2,5,3,4,5,1,1,4,2,2,5,5,5,1,3,2,5,1,5,1,5,7,3,5,2,3,7,1,6,6,1,1,1,0,0,0,0,0,0,0,1
663,1,1,3,3,3,4,3,4,5,3,1,4,3,1,2,1,5,2,3,2,5,5,5,2,5,3,5,5,2,2,1,3,3,1,5,1,2,5,5,3,7,4,2,5,5,4,3,7,5,3,0,0,0,0,0,0,0,0,1,0,0
664,2,5,2,3,2,5,3,2,5,2,5,5,3,1,5,1,4,4,4,2,5,3,3,4,4,1,1,4,2,5,5,1,2,5,5,5,3,2,1,3,1,1,1,4,5,5,3,1,5,3,0,0,0,0,0,0,0,0,0,0,1
665,3,5,3,1,5,2,3,4,5,3,1,5,5,5,3,1,4,4,1,2,1,3,2,4,5,4,5,4,4,1,1,5,4,1,3,5,2,3,1,5,5,5,2,5,2,4,1,1,5,1,0,0,0,0,0,1,0,0,0,0,0
666,5,1,3,5,5,3,3,5,1,3,1,1,3,5,2,1,2,2,2,5,2,2,3,4,4,1,1,4,1,2,5,1,1,5,5,3,1,1,3,1,5,1,5,7,2,7,5,7,5,4,1,0,0,0,0,0,0,0,0,0,0
667,3,4,2,4,5,2,4,5,5,3,1,5,3,5,2,3,4,4,2,2,1,3,3,2,3,1,5,4,2,1,1,5,5,1,1,4,1,5,1,5,5,6,5,5,5,5,3,5,5,5,0,0,0,0,0,0,0,1,0,1,0
668,5,1,3,1,2,3,3,4,5,3,5,4,1,3,2,5,1,4,5,2,1,5,1,5,1,1,4,4,4,2,1,5,5,1,5,1,1,4,5,4,2,6,6,1,2,1,3,5,6,3,0,0,0,0,0,0,0,0,0,0,1
669,2,1,3,1,2,3,3,5,1,4,5,5,3,5,2,1,2,4,5,4,2,3,3,4,5,1,2,4,2,4,1,5,5,1,3,5,1,5,1,4,2,4,5,5,2,7,5,2,7,3,0,0,1,0,0,0,0,0,0,0,0
670,1,4,2,1,2,4,3,4,5,1,4,5,3,1,2,5,2,4,2,1,5,1,3,4,5,5,5,4,2,5,1,1,5,1,5,1,1,5,1,5,7,4,5,1,5,7,7,5,1,1,0,0,0,0,0,0,0,1,0,0,0
671,3,2,3,3,5,1,3,2,5,4,4,4,3,5,4,4,4,3,3,2,2,1,1,2,5,1,1,4,4,2,1,5,5,1,1,1,1,1,1,5,1,7,3,1,1,7,3,3,1,3,0,1,0,0,0,0,0,0,0,1,1
672,5,1,2,5,5,3,5,1,5,4,3,5,3,2,2,5,4,1,3,5,1,3,3,2,5,1,1,4,2,4,5,5,5,1,1,1,4,4,2,1,2,1,6,1,2,1,3,5,5,3,1,1,0,0,0,0,0,0,0,0,0
673,4,4,2,5,2,3,4,5,5,3,1,5,2,5,4,1,5,4,1,2,3,5,1,1,5,5,1,2,1,2,1,5,1,3,3,2,1,2,1,1,3,1,2,5,5,2,7,5,7,3,0,1,0,0,0,0,0,0,0,0,0
674,1,4,3,5,2,3,3,2,1,3,4,4,3,1,3,1,4,5,5,5,2,5,1,4,5,1,5,2,3,2,5,2,4,1,5,2,1,1,5,2,3,5,3,3,2,2,4,4,1,4,0,0,0,0,0,0,0,0,0,0,1
675,5,1,2,5,5,1,3,5,1,2,1,5,3,5,2,1,5,4,5,1,2,3,1,4,1,1,1,4,1,2,5,5,1,1,1,1,5,5,5,1,3,6,1,1,2,3,1,5,2,6,1,1,0,0,0,0,1,0,0,0,0
676,5,1,1,5,4,1,4,4,1,2,1,5,1,3,1,3,4,5,2,4,2,5,3,1,1,1,1,4,2,2,5,5,5,1,5,4,1,5,1,3,2,2,2,5,5,1,3,6,5,7,0,1,0,0,0,0,0,0,0,0,1
677,3,4,1,5,5,4,1,5,5,4,4,5,2,5,5,5,1,2,1,5,2,3,3,4,4,1,5,4,2,2,5,1,5,4,5,1,4,1,4,4,7,5,1,5,5,7,7,4,1,4,1,0,1,0,0,0,0,0,0,0,0
678,3,1,3,5,3,1,3,5,2,2,2,1,3,2,3,1,5,2,5,2,1,5,3,2,2,4,5,4,4,1,1,5,1,2,5,1,5,1,1,2,7,5,1,5,5,5,3,7,5,2,0,1,0,0,1,0,0,0,0,0,0
679,4,1,5,2,5,5,4,5,5,5,1,5,2,1,1,4,5,1,2,1,2,3,4,4,5,1,1,4,2,5,5,5,1,5,5,5,2,1,1,1,7,5,2,4,5,1,3,5,1,1,0,1,0,1,0,1,0,0,0,0,0
680,5,2,5,1,2,2,5,5,5,3,4,4,3,2,5,1,2,2,1,4,2,3,3,1,1,1,3,4,3,2,3,1,1,2,2,1,3,1,1,1,1,1,2,5,5,4,3,7,6,6,0,0,0,0,0,0,0,0,0,0,0
681,5,1,5,4,5,3,3,5,1,2,4,4,3,3,4,1,4,2,5,2,2,1,3,1,5,1,1,4,4,4,1,5,1,1,3,2,2,1,2,5,5,1,5,3,5,3,5,5,5,3,0,1,0,0,0,0,0,0,0,1,0
682,1,3,1,5,2,5,5,1,1,3,2,4,3,1,2,2,4,4,1,4,1,3,3,2,5,3,4,4,3,4,5,5,5,3,1,1,5,2,5,1,4,1,6,4,2,3,3,7,5,1,0,0,0,0,0,0,0,0,0,0,1
683,1,1,2,1,2,3,3,5,1,2,1,5,2,1,4,4,4,4,3,3,3,5,3,4,2,5,1,4,3,2,1,5,3,3,5,1,3,1,1,5,2,6,3,7,2,3,4,2,5,6,0,0,0,0,1,0,0,0,0,1,0
684,1,4,3,5,2,5,5,1,5,4,1,2,1,1,5,3,2,4,4,5,2,1,5,1,5,1,1,3,3,5,1,1,1,5,1,5,1,5,1,5,1,4,2,1,1,3,5,6,5,7,0,0,0,0,0,0,0,1,0,0,0
685,2,2,2,5,2,3,4,1,5,4,2,4,3,5,2,4,4,4,5,2,2,5,3,2,5,1,1,4,4,2,1,2,1,3,2,1,5,5,1,1,5,2,2,7,2,3,7,7,1,3,0,0,0,0,0,0,0,1,0,0,0
686,2,5,3,1,2,3,5,1,5,2,5,4,5,5,5,2,4,2,2,3,5,5,3,5,5,1,1,4,1,2,1,4,5,1,5,1,4,1,1,5,7,3,1,6,5,3,3,5,2,4,0,0,0,0,1,0,0,0,0,0,0
687,3,2,5,5,1,5,1,2,1,2,5,5,2,1,4,5,4,5,5,2,5,3,5,4,1,1,4,4,1,3,1,2,2,2,5,5,2,1,3,5,5,4,1,5,5,1,3,4,1,3,0,0,0,0,0,0,0,0,0,0,0
688,3,5,1,5,5,4,1,4,1,5,1,1,3,2,2,5,4,2,5,1,3,3,3,4,5,1,5,1,2,2,1,1,3,5,1,1,1,2,5,1,7,7,2,1,1,3,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0
689,5,4,1,5,5,4,4,2,1,1,1,5,5,5,4,1,4,2,1,2,4,5,4,2,5,4,5,4,2,2,1,2,1,1,5,5,4,5,3,1,2,4,2,4,5,3,3,6,5,4,0,0,0,0,0,0,0,1,0,0,0
690,5,4,5,5,5,3,5,3,1,3,4,4,1,5,3,1,1,4,3,5,4,3,3,1,5,5,1,4,2,2,5,5,5,5,1,1,5,2,1,1,3,5,1,1,2,1,4,7,1,4,1,0,0,0,0,0,0,0,0,0,1
691,2,1,5,5,5,4,3,5,5,3,5,4,3,5,3,5,5,2,5,3,3,1,1,1,5,5,5,3,3,2,5,1,5,2,5,5,1,5,1,1,2,7,2,1,2,7,3,2,1,5,0,0,1,0,1,0,0,0,0,0,1
692,1,4,1,1,5,1,3,2,5,3,1,3,3,5,3,4,5,2,2,3,2,2,3,2,5,4,1,4,5,1,1,1,1,5,3,4,1,5,5,5,1,3,2,1,5,3,3,5,5,3,0,0,0,0,0,0,0,0,0,0,0
693,3,1,5,4,5,1,3,5,5,4,3,3,3,5,5,1,2,4,2,2,3,3,1,4,4,5,3,4,3,2,1,3,1,5,4,1,1,5,5,1,3,4,3,3,5,3,4,5,5,7,0,0,0,0,0,0,0,1,0,0,0
694,2,4,3,4,2,3,4,2,2,2,5,3,3,1,2,3,4,4,1,2,2,3,3,4,5,1,5,4,2,2,4,2,5,5,1,1,1,2,1,1,7,2,7,1,2,3,5,7,5,3,0,0,0,0,0,0,0,0,0,0,1
695,1,2,2,5,5,3,3,2,5,3,3,1,1,5,2,3,5,2,5,1,2,3,4,4,5,3,5,4,4,1,2,1,3,5,1,1,1,4,5,5,4,7,2,5,5,2,7,7,5,3,0,0,0,0,0,0,0,0,0,1,0
696,1,5,3,5,2,5,5,4,1,3,5,2,5,2,2,1,4,4,5,1,2,3,3,2,1,4,5,4,2,4,1,5,1,4,1,1,1,2,2,1,5,4,2,5,1,2,3,7,5,3,0,0,0,0,0,0,0,0,0,0,0
697,3,5,2,5,1,3,3,4,1,2,2,4,3,1,3,1,4,2,3,3,3,5,3,4,1,1,1,4,2,2,5,2,5,2,4,5,1,1,5,1,5,2,3,1,6,2,5,5,5,2,0,0,0,0,0,1,0,0,1,0,1
698,1,1,2,5,1,1,3,2,5,3,5,4,3,1,2,1,4,4,2,2,5,3,3,1,5,1,1,4,3,4,1,2,5,1,1,5,1,1,1,5,3,1,2,1,2,1,5,6,5,3,0,0,0,0,0,0,0,0,0,0,0
699,2,1,3,5,2,1,2,5,1,1,1,1,2,3,2,4,2,4,4,2,2,2,1,4,4,1,2,4,3,2,3,4,2,2,5,5,5,5,4,2,7,4,5,7,2,3,3,7,1,3,0,0,0,0,0,0,0,0,0,0,0
700,5,4,5,1,5,4,1,5,1,4,1,5,2,5,2,3,4,2,3,2,3,3,3,4,5,1,1,4,2,2,4,4,1,4,4,4,1,1,1,1,1,6,2,5,1,7,4,7,5,1,0,0,0,0,0,0,0,0,0,0,0
701,1,5,2,5,5,1,3,5,5,1,2,4,3,2,2,4,2,4,5,2,2,5,3,2,1,1,1,2,2,2,5,4,1,5,1,1,1,1,2,1,2,5,5,7,5,3,4,7,5,3,0,0,0,0,0,0,0,0,0,0,1
702,4,1,3,5,1,2,3,4,1,4,5,1,2,5,4,1,5,4,2,4,2,3,4,2,1,1,5,4,3,4,1,1,2,2,2,1,5,1,5,3,7,6,3,7,2,2,4,6,2,3,0,0,0,0,0,0,0,0,0,0,0
703,3,1,3,4,5,1,3,4,3,3,5,5,3,2,2,1,2,5,5,2,2,3,1,2,5,1,2,4,2,5,1,4,1,2,1,4,1,2,3,5,2,5,5,7,5,6,3,6,6,2,0,0,0,0,0,0,0,0,0,1,0
704,5,4,5,5,5,3,5,5,1,4,5,5,2,2,4,4,1,4,1,4,1,1,3,2,4,1,5,4,2,5,1,1,2,1,1,5,1,5,5,1,3,4,2,5,1,6,3,6,7,3,0,0,0,0,0,0,0,0,0,0,0
705,3,4,5,4,3,3,5,5,5,4,4,5,3,5,1,1,4,4,4,4,2,3,4,4,5,1,4,4,2,2,1,5,3,4,5,5,1,5,2,2,4,5,5,1,2,3,3,2,1,4,0,1,0,0,1,0,0,1,0,0,0
706,3,4,2,4,2,1,4,2,1,3,1,5,3,2,2,1,5,2,3,2,1,5,3,1,1,5,5,5,4,2,3,1,1,3,2,4,4,3,5,5,1,5,2,5,1,5,3,5,5,6,0,0,0,0,0,0,0,0,1,1,0
707,4,1,5,5,5,1,4,2,2,3,5,4,3,5,3,1,4,4,5,5,2,3,4,4,5,1,1,4,2,1,2,2,2,1,1,1,5,1,3,1,7,4,2,7,5,7,7,2,5,1,0,0,0,0,0,0,0,0,0,0,0
708,5,1,2,5,5,3,3,2,5,1,1,5,3,5,4,1,5,2,3,1,5,1,3,4,5,1,4,4,3,2,1,5,1,4,1,5,1,1,1,1,7,7,6,7,5,7,3,7,6,2,0,0,0,0,0,0,0,0,0,0,0
709,3,4,2,5,5,4,4,5,1,4,5,3,2,1,3,4,4,2,3,2,2,3,2,4,5,1,1,2,2,2,5,1,5,1,2,3,3,5,2,2,5,5,2,7,5,3,7,7,5,4,1,0,1,0,0,0,0,1,0,0,1
710,1,1,2,1,2,3,5,4,2,2,1,1,1,2,5,3,4,4,3,4,2,2,3,4,1,1,5,4,4,1,5,1,2,5,4,4,5,1,1,1,7,6,7,7,6,3,3,2,5,3,1,0,0,0,0,0,0,0,0,0,1
711,1,4,3,5,2,3,1,2,5,1,3,1,3,1,2,4,4,4,2,2,3,5,3,2,5,1,1,4,2,1,2,5,5,1,1,2,5,1,5,5,1,5,6,5,5,3,7,7,5,3,0,0,0,0,0,0,1,0,1,0,0
712,5,4,2,1,2,3,1,5,5,3,4,4,5,2,2,5,2,5,2,5,2,3,5,2,3,4,1,4,2,2,1,4,5,3,1,4,5,1,1,4,7,1,2,5,2,4,7,5,5,3,0,0,0,0,0,0,0,0,0,0,0
713,4,5,2,5,1,1,1,5,5,3,3,1,3,5,2,1,4,3,5,2,3,1,3,4,5,1,1,4,4,5,3,1,5,1,4,2,2,1,2,5,7,6,7,5,5,3,7,1,5,1,0,0,1,0,0,0,0,0,0,0,0
714,4,1,2,4,2,4,1,2,5,5,1,2,2,5,4,5,4,3,2,1,3,3,3,2,5,3,4,4,4,2,1,5,5,5,5,1,5,5,2,1,3,5,3,5,1,1,7,2,5,4,0,1,1,1,0,0,1,0,0,0,0
715,4,5,3,5,2,1,3,5,5,3,3,5,1,5,2,1,5,2,2,4,4,3,3,4,1,1,1,4,1,2,5,1,1,1,4,5,2,5,5,5,2,1,3,7,2,1,3,7,1,4,1,0,0,0,0,0,0,0,0,0,1
716,1,1,5,4,5,5,3,5,4,3,1,5,4,1,3,5,4,4,1,4,2,5,3,2,1,1,4,3,3,2,3,2,3,3,1,1,1,1,2,1,1,1,2,4,2,3,4,7,6,1,0,0,0,0,0,0,0,0,0,0,1
717,5,1,2,1,5,1,4,5,5,3,4,5,5,1,2,5,5,4,3,5,2,5,1,4,5,1,4,5,2,2,4,5,5,1,1,1,2,5,2,5,2,5,6,1,1,3,3,7,6,7,0,0,0,0,0,0,0,1,0,0,0
718,2,5,5,1,5,5,3,2,1,2,5,5,1,1,1,2,1,1,5,2,2,3,4,1,3,5,1,4,2,2,4,3,5,1,2,5,1,1,5,1,5,2,3,1,6,1,4,7,5,6,0,0,1,0,0,0,0,0,1,0,1
719,3,1,5,5,2,1,3,5,5,3,5,5,5,2,2,4,4,4,3,1,2,1,3,2,5,1,5,4,2,2,1,4,2,1,1,1,1,1,1,5,3,6,2,5,1,3,3,7,6,3,0,0,0,0,0,0,0,0,0,1,0
720,5,5,3,5,5,2,4,1,5,2,1,1,3,2,3,1,4,4,2,1,1,3,3,5,5,1,3,5,3,2,3,5,1,5,5,5,1,1,4,3,1,6,7,5,5,5,3,4,1,3,0,0,0,0,0,1,0,0,0,0,0
721,3,4,1,5,5,2,3,5,5,2,5,5,1,5,5,1,4,4,5,4,4,3,1,1,1,1,1,4,3,1,5,1,1,5,2,1,1,3,4,1,3,4,3,7,5,3,7,5,1,6,0,0,0,0,0,0,0,0,0,0,1
722,3,4,3,5,1,3,5,2,5,3,4,1,3,2,3,5,4,3,2,2,2,5,3,1,5,4,1,4,2,2,1,5,3,5,1,2,4,5,4,2,7,4,2,7,2,5,7,2,6,1,0,0,0,0,0,0,0,0,0,0,1
723,5,4,5,5,1,1,4,5,5,1,3,1,3,2,3,5,4,2,2,1,2,3,3,2,5,5,1,3,2,1,1,1,1,1,1,5,1,1,4,5,1,4,2,7,5,1,1,5,1,2,0,0,0,0,0,1,0,0,0,0,0
724,1,1,2,1,5,3,3,5,5,3,5,3,3,1,2,1,4,1,3,4,1,3,3,2,2,5,1,2,2,1,1,5,1,4,1,5,3,5,4,1,7,4,2,1,2,7,4,7,5,3,0,1,0,0,0,0,0,0,0,0,1
725,1,1,2,1,1,5,1,5,5,1,3,4,3,1,2,4,4,2,2,2,2,1,3,4,5,5,5,3,2,2,1,1,1,1,1,1,1,5,5,1,1,4,5,7,5,3,4,7,6,6,0,0,0,0,0,0,0,1,1,0,0
726,5,1,3,4,1,1,3,5,1,3,4,4,3,1,5,5,2,5,3,2,2,3,3,4,5,1,5,4,2,2,4,1,1,2,5,4,5,5,1,5,1,6,5,5,1,1,1,6,5,1,0,0,0,0,0,0,1,0,0,1,0
727,3,5,2,5,5,3,3,1,5,3,1,5,3,5,4,5,4,4,2,5,2,5,3,1,5,1,5,4,2,1,4,5,5,1,1,1,5,1,3,2,5,5,2,5,2,3,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0
728,4,5,1,3,2,3,3,5,5,3,5,1,1,5,5,3,2,5,5,4,1,1,3,5,5,1,1,4,2,2,3,1,5,3,2,4,5,5,1,5,1,6,3,7,2,7,7,1,6,6,0,0,0,0,0,0,1,0,0,0,0
729,4,1,5,5,5,5,3,4,1,2,3,4,2,5,5,5,4,5,5,4,3,3,4,2,5,1,5,5,2,2,1,1,2,2,1,5,1,1,1,4,1,1,3,7,5,3,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0
730,3,1,3,5,5,2,3,2,5,1,1,4,2,1,4,5,5,4,4,5,4,3,4,4,1,3,1,4,1,2,2,1,3,4,1,1,5,2,2,1,3,1,2,7,2,7,7,5,5,2,0,0,0,0,0,0,1,0,0,0,0
